item_id,I,C,positionID_cvr_smooth
1063878692690524104,1,0,0.017416825299832593
1067876812982342601,17,2,0.032559269562488904
1069355410395393963,83,0,0.009468181260962823
1070358599055469219,158,0,0.006679878054590427
1071040576370700698,87,1,0.014706360786957052
1071959334919871406,2,0,0.01724031991755523
1072633589796516913,1,0,0.017416825299832593
1072916156463432196,100,0,0.008649783626016613
1073117778354644916,2,0,0.01724031991755523
1073239112637046861,7,0,0.016408867191112154
1074271077745682353,1,0,0.017416825299832593
1076185317978699809,4,0,0.016897828377778944
1076288865853767871,20,0,0.014580595064929642
1076317385569831134,1,0,0.017416825299832593
1077299567127409743,17,0,0.014965388938429818
1077603402862679562,1,0,0.017416825299832593
1080025121971411712,2,0,0.01724031991755523
1080109527346437530,87,1,0.014706360786957052
1080730633373548624,67,0,0.010393735429022801
1081590148504060525,1,0,0.017416825299832593
1082295863368536516,25,0,0.013981437938275013
1082526212188478513,5,0,0.016731635303477918
1082845994404800137,16,0,0.015098206963910003
1083380168198412224,63,1,0.016916792579278205
1083448468962477398,5,0,0.016731635303477918
1084509826258617592,1,0,0.017416825299832593
1086785742767486879,1,0,0.017416825299832593
1088008473831305352,2,0,0.01724031991755523
1088409636230298686,1,0,0.017416825299832593
1089251375455543484,2,0,0.01724031991755523
1093276192649660989,6,0,0.016568679465841552
1093710751022752245,803,5,0.0074484644579348195
1095082575716290544,7,1,0.026054311480071514
1095735653460998285,4,0,0.016897828377778944
1095749982751554957,7,0,0.016408867191112154
1096522105608878551,30,0,0.013429579246784569
1097095098221612279,1,0,0.017416825299832593
1097312767167563789,1,0,0.017416825299832593
1097939309318304680,257,1,0.007637512103919479
1098884942046342545,909,11,0.0126295201346246
1099742607115130943,14,0,0.01537104339219406
1100546040642340632,18,1,0.02355511629833995
1101346791589788479,1,0,0.017416825299832593
1102285532229930463,15,0,0.015233403623275842
1103092734653606854,43,1,0.019339085051409945
1103758675386024698,5,1,0.026566808829063853
1103943442575285718,3,0,0.01706735612163645
1104228521562445968,1,0,0.017416825299832593
1104544934140197014,5,0,0.016731635303477918
1104968940014225962,13,1,0.024628967477857894
1106630721550708180,15,0,0.015233403623275842
1107491381804565252,26,0,0.01386746739208512
1107750753568198804,2,0,0.01724031991755523
1108523273909684567,3,0,0.01706735612163645
1108682091053917467,3,0,0.01706735612163645
1108962112729327192,3,0,0.01706735612163645
1108988344340910465,2,0,0.01724031991755523
1110980486034542123,1,0,0.017416825299832593
1111821409374304985,2,1,0.027374507936255666
1114449779910786312,12,1,0.024855595186852934
1115726657591743073,36,2,0.027896582680277022
1117093521506576326,53,0,0.01136591804396071
1117147153442220007,18,0,0.014834887320138872
1117207703930553572,2,0,0.01724031991755523
1118694608685564065,48,0,0.011758724275041954
1120321080805439552,73,2,0.02181337561721281
1120460516615593474,1,0,0.017416825299832593
1121649958974113109,271,1,0.007346698447111184
1122726572965313772,1,0,0.017416825299832593
1122841994045095254,5,0,0.016731635303477918
1122899287921635504,55,0,0.01121604691799715
1123212158474073885,1,0,0.017416825299832593
1123611274287911716,22,0,0.014334873792753186
1124098235140057204,1,0,0.017416825299832593
1125072307232323026,154,0,0.006786467932267015
1125420822204383815,207,5,0.02206696067412432
1125438953854992700,173,2,0.013724637764456895
1126900337978216694,2,0,0.01724031991755523
1128048506449060498,453,3,0.008552683459960011
1129609628701098827,1,0,0.017416825299832593
1129856434284034152,25,1,0.02219999313422539
1132058508708941033,33,0,0.013118891281426412
1133572582173518954,54,3,0.031200771021120746
1133643949606771186,289,15,0.043303728342400795
1135639727013217393,46,1,0.018932448330630347
1138441479655173189,2,0,0.01724031991755523
1138805509093313359,178,2,0.013474804445016681
1138945238701442452,1,0,0.017416825299832593
1139221594382455051,1,0,0.017416825299832593
1139592536634181495,30,0,0.013429579246784569
1139876117874641181,20,0,0.014580595064929642
1139920584970252071,1,0,0.017416825299832593
1139956549169649765,71,0,0.010145787186382923
1140068465330479705,1,0,0.017416825299832593
1140362579606397128,3,0,0.01706735612163645
1140513147832821759,1,0,0.017416825299832593
1142000361006582939,7,0,0.016408867191112154
1143438630973724099,1,0,0.017416825299832593
1143941337508417613,10,0,0.015947407693722777
1144641071596004214,51,0,0.011519848630901518
1144967920893597946,147,2,0.015189044378832476
1145720187181120793,219,5,0.021228114445086033
1146520974464655572,7,0,0.016408867191112154
1146919136266259670,2,0,0.01724031991755523
1149173829850452500,3,0,0.01706735612163645
1149290210363114401,20,0,0.014580595064929642
1151114057391083772,1,0,0.017416825299832593
1151141891855694229,46,0,0.011923555550394212
1153634932734949843,2,0,0.01724031991755523
1154805038996858400,3,0,0.01706735612163645
1155051567457895313,2,0,0.01724031991755523
1155340902603166803,21,1,0.02295460798513431
1155906630170420838,28,0,0.013645011107466796
1158692718507585893,11,0,0.015799302040565295
1159673033404569431,4,0,0.016897828377778944
1160291151337942196,7,1,0.026054311480071514
1160715021222857413,21,1,0.02295460798513431
1161143097672089501,2,0,0.01724031991755523
1161825047733691554,30,1,0.02132374140559511
1162748513993565369,80,1,0.01528903523553933
1165552302607024819,43,0,0.012179653200543417
1165679704949834472,1,0,0.017416825299832593
1166023767028593709,2,0,0.01724031991755523
1166798420346292023,3,0,0.01706735612163645
1166984291553031438,1,0,0.017416825299832593
1169356007366669434,15,0,0.015233403623275842
1170932033502998279,5,0,0.016731635303477918
1171140458228333440,38,0,0.012631837084325814
1171263795440815163,1,0,0.017416825299832593
1171751584265261522,1,0,0.017416825299832593
1173144151288988718,6,0,0.016568679465841552
1173767388509651816,1,0,0.017416825299832593
1174880372826900774,69,2,0.022340027404754822
1174999798355169815,4,0,0.016897828377778944
1178148009099760112,25,0,0.013981437938275013
1179473195140488778,7,1,0.026054311480071514
1180049998877566776,2,0,0.01724031991755523
1180596174796485303,12,2,0.0340572683466711
1180700613305360734,2,0,0.01724031991755523
1181771193398893423,2,0,0.01724031991755523
1182250701925113975,141,4,0.02398730441910294
1183072400938744469,1,0,0.017416825299832593
1184848498579853479,72,0,0.010085637586354227
1185569356128469334,21,0,0.014456690369277705
1185632164298702535,1,0,0.017416825299832593
1186547889487180446,1,0,0.017416825299832593
1186993618495083811,3,1,0.027099872730719697
1188880030647601534,1,0,0.017416825299832593
1190135023283742198,1,0,0.017416825299832593
1191518737404293589,2,0,0.01724031991755523
1194110518028469427,72,1,0.016014167223702143
1194218662223382200,6,0,0.016568679465841552
1194288815400207195,5,0,0.016731635303477918
1194790166749015849,3,0,0.01706735612163645
1194971912978207961,1,0,0.017416825299832593
1196076389804238467,10,0,0.015947407693722777
1196602745623178460,100,1,0.013734290990515634
1197097275110237568,1,0,0.017416825299832593
1197563680360024868,44,1,0.019201612415891616
1197783513703521233,23,0,0.014215092990999201
1199767288160032453,12,0,0.015653922027034764
1201198736620037210,23,1,0.02257099507187688
1202023636064399571,2,0,0.01724031991755523
1203013838308038934,17,0,0.014965388938429818
1203285083496046347,3,0,0.01706735612163645
1204075894379516924,9,0,0.016098316363845133
1205333011549479406,2,0,0.01724031991755523
1206122630232567310,2,0,0.01724031991755523
1207563772024247788,59,2,0.023775061931856366
1208047495517675571,12,1,0.024855595186852934
1211194185406586954,5,0,0.016731635303477918
1213713046905115661,48,0,0.011758724275041954
1213976543658103660,1,0,0.017416825299832593
1214840615108953962,1,0,0.017416825299832593
1216657718429900592,1,0,0.017416825299832593
1221028964441711567,16,0,0.015098206963910003
1221735849831520477,3,0,0.01706735612163645
1221877997681262264,2,0,0.01724031991755523
1224017311980898028,8,0,0.01625210838510549
1224384736421891349,1,0,0.017416825299832593
1224398885599171033,2,0,0.01724031991755523
1224513697360825608,4,0,0.016897828377778944
1225008650238985382,1,0,0.017416825299832593
1225104636808093965,2,0,0.01724031991755523
1226361336714804202,1,0,0.017416825299832593
1227714034063710530,19,0,0.014706642034101073
1228520882806338426,2,0,0.01724031991755523
1228736780903668127,3,0,0.01706735612163645
1231435154406244323,1,0,0.017416825299832593
1234087397443020871,535,4,0.009025520815392082
1234790461584596323,4,0,0.016897828377778944
1235419474802814448,7,0,0.016408867191112154
1235815585467126162,44,0,0.012093073663780075
1238441036629097068,26,0,0.01386746739208512
1240148588398611418,1,0,0.017416825299832593
1241827880996305370,172,1,0.010053763648185976
1242661677901249946,4,0,0.016897828377778944
1243696131786396023,2,0,0.01724031991755523
1245301672394587608,14,0,0.01537104339219406
1245468418050864700,1,0,0.017416825299832593
1245812733878833497,1,0,0.017416825299832593
1246921606274236753,5,0,0.016731635303477918
1248257120530778967,35,0,0.012919630938482729
1249272284145637431,14,0,0.01537104339219406
1249322027724869038,54,1,0.017927247108030474
1249942707709362109,332,3,0.010966802677014685
1251598203643846340,23,0,0.014215092990999201
1252400090849781955,7,0,0.016408867191112154
1255483282605879401,19,0,0.014706642034101073
1257725797259859395,23,0,0.014215092990999201
1259578498991790268,9,0,0.016098316363845133
1260608478066352035,5,1,0.026566808829063853
1261144218486069646,98,2,0.019012133015680787
1261351766348516711,1,0,0.017416825299832593
1261959617620101559,15,0,0.015233403623275842
1262113694449991435,3,0,0.01706735612163645
1263234293585714067,10,0,0.015947407693722777
1263304929030114544,38,0,0.012631837084325814
1264187472196189386,4,0,0.016897828377778944
1264646135168487994,1,0,0.017416825299832593
1265177276468956914,2,0,0.01724031991755523
1266238721352385899,1,0,0.017416825299832593
1267257151173466710,1,0,0.017416825299832593
1267307486541397748,3,0,0.01706735612163645
1267588281885844006,5,0,0.016731635303477918
1268246941509278408,41,0,0.012356585463615748
1268916398922062098,4,0,0.016897828377778944
1269701123172816019,12,0,0.015653922027034764
1271084140852039315,197,10,0.039843938027067774
1272440880792272697,3,0,0.01706735612163645
1274294820197812412,2,0,0.01724031991755523
1274618342200900189,5,0,0.016731635303477918
1281288822078565938,1,0,0.017416825299832593
1281696762559909844,3,0,0.01706735612163645
1281747671382887154,32,0,0.013220844269701756
1287641026897018596,1,0,0.017416825299832593
1287854774564265834,3,0,0.01706735612163645
1288984712044687545,2,0,0.01724031991755523
1289283755452845790,20,1,0.02315134621799097
1289638908635699692,11,0,0.015799302040565295
1289758454439045200,168,4,0.02154032209415625
1289787132978139764,2,0,0.01724031991755523
1289841634900068923,57,3,0.03059168188946848
1290231740446630795,6,0,0.016568679465841552
1290349728296140090,3,0,0.01706735612163645
1290819958510449664,1,0,0.017416825299832593
1292043295499992097,1,0,0.017416825299832593
1295458225974190487,66,2,0.02275201275252607
1295919931708075256,22,0,0.014334873792753186
1296205169000260006,521,5,0.010849061791558753
1297780676867036035,1,0,0.017416825299832593
1297800345413632198,39,2,0.027279746856385196
1298402348464631857,6,0,0.016568679465841552
1299183439254280557,1,0,0.017416825299832593
1301203986375413853,186,10,0.041394418054529765
1302013857675804099,1,0,0.017416825299832593
1304098265988096069,10,0,0.015947407693722777
1304561153966687695,1,0,0.017416825299832593
1305052088565661518,1,0,0.017416825299832593
1306952260481869346,26,0,0.01386746739208512
1308577731709939324,4,0,0.016897828377778944
1309816201363267246,1,0,0.017416825299832593
1311316426412078226,20,1,0.02315134621799097
1312091116779204188,8,0,0.01625210838510549
1315086158195324700,15,0,0.015233403623275842
1319700932396812389,302,2,0.009283741473158262
1320034095085128519,3,0,0.01706735612163645
1321469477696382963,1,0,0.017416825299832593
1322644949907350587,2,0,0.01724031991755523
1322698066080520906,1,0,0.017416825299832593
1323128548629017022,140,4,0.024088655277616028
1323275153928217962,1,0,0.017416825299832593
1324055857979373909,1,0,0.017416825299832593
1324408770559563417,2,0,0.01724031991755523
1325286126862680576,1,0,0.017416825299832593
1326557053984892022,2,0,0.01724031991755523
1327308022038895420,18,0,0.014834887320138872
1328103490566239692,8,0,0.01625210838510549
1328334526020812946,1,0,0.017416825299832593
1328357970270445244,74,1,0.01582651134062471
1328508562399102223,1,0,0.017416825299832593
1329058201108051334,7,0,0.016408867191112154
1331149972640490253,38,0,0.012631837084325814
1332798840436460008,139,2,0.01570463532943299
1335171838549467179,6,0,0.016568679465841552
1335174975705160524,32,2,0.028763771806526176
1337344372670567327,400,7,0.01751887717432579
1338535706656785170,16,2,0.03284823351205002
1339545985516093925,20,0,0.014580595064929642
1340575985357014011,91,0,0.009064584128849938
1341130162793687723,3,0,0.01706735612163645
1341329977639837967,341,3,0.010741290541570053
1341486743192169868,25,0,0.013981437938275013
1345735613623613047,2,0,0.01724031991755523
1346781977180929496,1,0,0.017416825299832593
1347651987897014471,2,0,0.01724031991755523
1348106007898457839,6,0,0.016568679465841552
1348472659081161467,1,0,0.017416825299832593
1349658709615911326,4,0,0.016897828377778944
1349987917718412166,6,0,0.016568679465841552
1350789391676318376,8,1,0.025805406865793572
1351672979764974961,180,4,0.020606074201526655
1353152634041425463,2,0,0.01724031991755523
1355985404992810844,19,0,0.014706642034101073
1356594553190244432,1,0,0.017416825299832593
1356691881727425670,1,0,0.017416825299832593
1357379844373800179,2,0,0.01724031991755523
1357546135577908322,1,0,0.017416825299832593
1358431658512640879,111,1,0.01300682473293852
1359730680203976671,2,0,0.01724031991755523
1361053469740518978,5,0,0.016731635303477918
1361944125587910661,2,0,0.01724031991755523
1362900079228562184,39,0,0.012538734048200339
1363799998072367170,150,2,0.015004319663576937
1364824907465995347,448,6,0.014139057825680944
1364980772314362645,136,6,0.033098418346849096
1366546831403973397,4,0,0.016897828377778944
1368571872155068779,1,0,0.017416825299832593
1369321618153101830,14,2,0.03344182682603036
1369511152191012401,405,2,0.00737767942200891
1369598551246948076,6,0,0.016568679465841552
1369735792287367644,4,0,0.016897828377778944
1370682672402706535,1,0,0.017416825299832593
1371247515813689658,49,2,0.02540711389933933
1371467198391583593,2,0,0.01724031991755523
1372218386638603673,8,0,0.01625210838510549
1374590784194985336,1,1,0.02765476653998514
1375231601963694947,33,0,0.013118891281426412
1376263845194030130,1,0,0.017416825299832593
1376345686531500548,88,2,0.020041619498238
1377590309683506121,20,3,0.04029284852411363
1380544775498510615,2,0,0.01724031991755523
1383886353886782040,420,12,0.026517985834500823
1385481360909387159,9,0,0.016098316363845133
1385873380299012380,83,1,0.015033758324067576
1386950915202653968,2,1,0.027374507936255666
1387144285199860679,1,0,0.017416825299832593
1389719903519625832,2,0,0.01724031991755523
1390653573595252598,1,0,0.017416825299832593
1391591124980797687,1,0,0.017416825299832593
1391837741133110103,23,0,0.014215092990999201
1392724394841001517,1,0,0.017416825299832593
1394097609415254972,2,0,0.01724031991755523
1395754554121813716,128,5,0.02982609277428885
1396104097891500884,1,0,0.017416825299832593
1397139312194427528,166,3,0.017897355989493435
1398422170802181049,13,0,0.015511193097829709
1400022880768266902,6,0,0.016568679465841552
1400333040394202029,1,0,0.017416825299832593
1406472188672301988,11,0,0.015799302040565295
1408289075550632151,103,0,0.008519826267807848
1408420078373389662,363,12,0.029806227033665946
1408473356575457311,30,2,0.029217903564405654
1410138738251054616,3,0,0.01706735612163645
1410482032358836765,75,2,0.02155925285256356
1411784795750705055,19,0,0.014706642034101073
1411883786392520474,23,1,0.02257099507187688
1411926490558287834,1,0,0.017416825299832593
1412036648934936874,2,0,0.01724031991755523
1415048680893593999,11,1,0.025086432337972853
1415274900560113532,67,3,0.028722641660122786
1415722746599477109,1,1,0.02765476653998514
1416808175166587888,38,0,0.012631837084325814
1417212461119194817,3,1,0.027099872730719697
1418462868667722239,1,0,0.017416825299832593
1419484190211664451,8,0,0.01625210838510549
1419794374008676513,273,12,0.03706274692439099
1421423857896891340,3,0,0.01706735612163645
1422208100236302790,179,0,0.0061710289119987025
1422771975624956209,2,0,0.01724031991755523
1424842842759510054,2,0,0.01724031991755523
1425222693348750726,13,0,0.015511193097829709
1425632316960883030,3,0,0.01706735612163645
1426734154621753416,49,0,0.011678005877154384
1427993349237066018,1,1,0.02765476653998514
1428050933211099943,5,0,0.016731635303477918
1428906863950083938,406,3,0.009352356036991158
1429502265654706769,110,3,0.022746745756348285
1431128947892451174,3,0,0.01706735612163645
1431366799819811851,134,6,0.033385387380854156
1435122053044182893,136,4,0.024502770474581673
1435437449116020100,7,0,0.016408867191112154
1435793674481822989,76,3,0.027225595499153273
1435800425741699575,8,0,0.01625210838510549
1435820633188885166,15,0,0.015233403623275842
1439305446225134646,222,3,0.014752304940000193
1439421961291595306,19,0,0.014706642034101073
1439833961541576975,3,0,0.01706735612163645
1441795893252759625,68,0,0.010330619112680954
1443595780530520824,12,0,0.015653922027034764
1443847186951149512,2,0,0.01724031991755523
1443866628690969070,34,0,0.013018498687956603
1443919641818929359,3,0,0.01706735612163645
1444793837110925217,2,0,0.01724031991755523
1445190724655720853,6,0,0.016568679465841552
1445835197846697933,9,0,0.016098316363845133
1446451442366297936,185,2,0.013139938610927118
1448427750895830337,476,5,0.011701564561468161
1448456652871946708,13,0,0.015511193097829709
1448696133740996919,620,3,0.006559734956873495
1448999287370115549,204,1,0.008983772838204552
1449720016364046042,14,0,0.01537104339219406
1451257405986535843,4,0,0.016897828377778944
1452474993200080181,1,0,0.017416825299832593
1453189243617447554,79,2,0.021068365841919887
1453222126665505570,9,0,0.016098316363845133
1453954829355032631,3,0,0.01706735612163645
1454556759294703477,65,1,0.016707524607310252
1455117818802593506,11,0,0.015799302040565295
1455781585971950196,6,0,0.016568679465841552
1457058510286640360,10,0,0.015947407693722777
1457364107931253558,64,1,0.016811507381793805
1457524057492082784,5,0,0.016731635303477918
1459085453157777101,215,5,0.02150055277317234
1460566353242491599,7,0,0.016408867191112154
1460802356381019390,156,3,0.01860566876695967
1460960532940752738,1,0,0.017416825299832593
1461311396629500142,1,0,0.017416825299832593
1461545586053107071,19,1,0.023351485993495416
1461728430394082066,97,1,0.01394703235670739
1461741267897490297,3,0,0.01706735612163645
1462512792683377926,8,0,0.01625210838510549
1462829615339693662,3,0,0.01706735612163645
1463520593366775677,3,0,0.01706735612163645
1465056486180001327,1,0,0.017416825299832593
1466207274589169492,163,0,0.006551258526014405
1466287412978047384,2,0,0.01724031991755523
1466464396047454872,4,1,0.02683069335401235
1466760678488880376,4,0,0.016897828377778944
1467714704674894134,121,4,0.02619125127423732
1469084703636861668,49,1,0.018542559888246858
1470109261876849236,54,0,0.011290485151485341
1470446092674586556,439,7,0.01624341149564964
1471988921658147596,5,0,0.016731635303477918
1474602196586658008,41,0,0.012356585463615748
1476945613998394425,6,0,0.016568679465841552
1477410832026741496,5,0,0.016731635303477918
1478689633541035792,1,0,0.017416825299832593
1479074611924512166,1,0,0.017416825299832593
1479156168699419814,6,0,0.016568679465841552
1479181267633128768,1,0,0.017416825299832593
1479824421647692247,17,1,0.02376232925045936
1479913111138231654,4,0,0.016897828377778944
1480206973548816689,168,2,0.013983910301103688
1481563749488134276,13,0,0.015511193097829709
1482384563285686471,1,0,0.017416825299832593
1482974687413594068,1,0,0.017416825299832593
1485295045983649558,3,0,0.01706735612163645
1486085874970429197,4,0,0.016897828377778944
1486711858142799044,8,0,0.01625210838510549
1487316344673663944,13,0,0.015511193097829709
1487453893611433465,1,0,0.017416825299832593
1488641393458471777,6,0,0.016568679465841552
1488725443997053345,9,0,0.016098316363845133
1489457678646044619,4,0,0.016897828377778944
1490223338977353707,4,0,0.016897828377778944
1490601345949214102,74,1,0.01582651134062471
1490714933355021325,30,0,0.013429579246784569
1490898623153128238,28,0,0.013645011107466796
1491685538587310359,20,1,0.02315134621799097
1493142633520902363,1,0,0.017416825299832593
1493145557755164154,3,0,0.01706735612163645
1494155502027855647,15,0,0.015233403623275842
1494474503139968923,109,2,0.0179953222198351
1496191788708003385,146,2,0.015251634216313953
1497095599362692112,5,0,0.016731635303477918
1500468187491826239,8,0,0.01625210838510549
1500553893890698564,5,0,0.016731635303477918
1502399167133432846,963,10,0.011042247925626315
1502511023386470338,32,0,0.013220844269701756
1502825463406595830,3,0,0.01706735612163645
1504501520269117393,96,8,0.050349859467055745
1505775492917497660,2,0,0.01724031991755523
1506407622678487135,56,0,0.01114258379897602
1506644723925670469,2,0,0.01724031991755523
1507948276097578293,11,1,0.025086432337972853
1508974093424826944,75,3,0.02738418268251447
1508975997370100487,1,0,0.017416825299832593
1509015407732897218,4,0,0.016897828377778944
1509149422294873182,1,0,0.017416825299832593
1509243719082372591,4,0,0.016897828377778944
1510278704367188633,4,0,0.016897828377778944
1511889401520141590,5,0,0.016731635303477918
1512844274463530826,11,0,0.015799302040565295
1514282224680584795,25,0,0.013981437938275013
1514756892886422295,2,0,0.01724031991755523
1514924667254477516,9,0,0.016098316363845133
1515458850440889543,2,0,0.01724031991755523
1515607735794860730,26,0,0.01386746739208512
1516412486889891514,2,0,0.01724031991755523
1516959242127371212,1,0,0.017416825299832593
1517306876381850974,1,0,0.017416825299832593
1517385687599845556,2,0,0.01724031991755523
1518245511230026958,5,0,0.016731635303477918
1519543411555287447,297,3,0.011941813099493798
1520060740934964500,1,0,0.017416825299832593
1520623083218006507,1,0,0.017416825299832593
1522048878025605521,52,2,0.024894446090055092
1522555414702253934,2,0,0.01724031991755523
1524268743293412082,1,0,0.017416825299832593
1525630453386400231,42,1,0.019478540333481863
1525703239665562912,39,0,0.012538734048200339
1525804994783706626,3,0,0.01706735612163645
1527439671614231355,15,0,0.015233403623275842
1527486628581210601,3,0,0.01706735612163645
1528032735776044707,1,0,0.017416825299832593
1529856854263221892,21,0,0.014456690369277705
1530031315351255332,2,0,0.01724031991755523
1530109498789862543,14,0,0.01537104339219406
1530544683273107723,66,0,0.010457627721659483
1530652026830469407,1,0,0.017416825299832593
1530674325217460635,58,0,0.010998507253412407
1530809283484636392,6,0,0.016568679465841552
1532003063735974505,3,0,0.01706735612163645
1532685390522838697,3,0,0.01706735612163645
1532843179660021731,1,0,0.017416825299832593
1533018365105041671,11,0,0.015799302040565295
1533083196233069630,38,0,0.012631837084325814
1533535563893870688,3,0,0.01706735612163645
1534984947146205135,5,0,0.016731635303477918
1537093099526021742,35,0,0.012919630938482729
1537400405397645057,17,0,0.014965388938429818
1539153962306692781,2,0,0.01724031991755523
1540083579862111167,1,0,0.017416825299832593
1543010565225898081,1,1,0.02765476653998514
1543144871018240910,3,0,0.01706735612163645
1543555359251243902,15,0,0.015233403623275842
1546194813099364853,55,2,0.024402058411647793
1546362922594443529,11,0,0.015799302040565295
1547314154848950636,6,0,0.016568679465841552
1547860425086977781,66,2,0.02275201275252607
1548256386170468394,47,0,0.011840566290804683
1551450162704514039,22,1,0.02276118530755149
1552790872896584545,3,0,0.01706735612163645
1554225099353947947,54,0,0.011290485151485341
1558532432406186957,1,0,0.017416825299832593
1559371651140395753,117,0,0.007961609011894539
1563580300309739041,4,0,0.016897828377778944
1565252648892065430,1,0,0.017416825299832593
1566552075169483092,11,0,0.015799302040565295
1569347222047260189,55,1,0.01780905266482247
1569877657017284789,37,0,0.012726333087240579
1569952116312552198,8,0,0.01625210838510549
1570334051898873569,8,0,0.01625210838510549
1572503798563113098,44,2,0.02631015116800316
1572679308373987803,18,0,0.014834887320138872
1573001429982410399,3,0,0.01706735612163645
1576942341584050824,1,0,0.017416825299832593
1578066003669518367,24,0,0.014097297354698326
1578663425448579466,1,0,0.017416825299832593
1579451336317712917,3,0,0.01706735612163645
1580176338296751547,1,0,0.017416825299832593
1580526877018910920,12,0,0.015653922027034764
1580604707682870543,1,0,0.017416825299832593
1581178538259761314,5,0,0.016731635303477918
1581938995997912390,129,1,0.011969395136614843
1583944475994805814,1,0,0.017416825299832593
1584698224792633218,7,0,0.016408867191112154
1585366423203845627,22,1,0.02276118530755149
1585599481374651227,14,0,0.01537104339219406
1587276873607440653,9,1,0.025561212968774435
1587318150750919050,44,0,0.012093073663780075
1587376680464771806,5,0,0.016731635303477918
1587878023211499041,4,0,0.016897828377778944
1589976021605153277,15,0,0.015233403623275842
1591080780533473110,1,0,0.017416825299832593
1591841478642319961,16,0,0.015098206963910003
1592322723758276253,119,7,0.04034388805488558
1594058637776391868,2,0,0.01724031991755523
1594246370353497868,1,0,0.017416825299832593
1595715476302533967,2,0,0.01724031991755523
1595807651031049633,1,0,0.017416825299832593
1596498347519488662,3,0,0.01706735612163645
1597250718312590712,2,0,0.01724031991755523
1597531414906983177,1,0,0.017416825299832593
1599094901304192239,7,0,0.016408867191112154
1599608999414957600,12,0,0.015653922027034764
1599700362774840569,2,0,0.01724031991755523
1601766371455680982,4,0,0.016897828377778944
1603553496633169810,11,0,0.015799302040565295
1603588658127026637,46,2,0.025941341110866482
1605453301115150296,323,3,0.011201987082313004
1605711334331396948,1,0,0.017416825299832593
1609297078317619755,2,1,0.027374507936255666
1609677658422311309,15,0,0.015233403623275842
1611833139003380012,3,0,0.01706735612163645
1611891694233380169,40,0,0.012446993403607354
1612216427661362923,13,0,0.015511193097829709
1613745863711319807,3,0,0.01706735612163645
1615474922158120009,16,0,0.015098206963910003
1615604972824052145,4,0,0.016897828377778944
1616074981710290490,964,4,0.005375066916802914
1616284722893218314,220,2,0.011687671895706502
1616341709378824534,3,0,0.01706735612163645
1618437500297955236,5,0,0.016731635303477918
1618504969902851503,20,0,0.014580595064929642
1618583632904352487,164,2,0.014198489569151427
1619085761470606240,1,0,0.017416825299832593
1619566210332039493,4,1,0.02683069335401235
1621392459446270105,4,0,0.016897828377778944
1627637225909130634,1,0,0.017416825299832593
1628382764021526569,10,0,0.015947407693722777
1629835316811633677,7,1,0.026054311480071514
1631246879375514335,110,2,0.017908251965001135
1631446725145138953,1,0,0.017416825299832593
1632019023380595330,3,0,0.01706735612163645
1632466288183579877,29,2,0.029450389716467615
1634011314528734436,100,0,0.008649783626016613
1635552774314792188,2,0,0.01724031991755523
1637328210005418898,82,0,0.00952117207789342
1637931841466681866,11,0,0.015799302040565295
1638398518422877135,6,0,0.016568679465841552
1639144969731568785,12,0,0.015653922027034764
1639573649153926681,37,1,0.020207113775270475
1639736912600641161,13,1,0.024628967477857894
1640002150627522409,20,0,0.014580595064929642
1640501511349170492,20,0,0.014580595064929642
1641108827776223822,5,0,0.016731635303477918
1641118985236922942,2,0,0.01724031991755523
1641557644729793809,5,0,0.016731635303477918
1641974005505706555,202,1,0.009043930173997633
1642610449032180217,6,1,0.026308064450075067
1645472600806130048,3,0,0.01706735612163645
1646275183579870482,4,0,0.016897828377778944
1648172464195780353,33,2,0.028541959006229755
1648688258445130420,3,0,0.01706735612163645
1648915255248657950,19,0,0.014706642034101073
1649626487313131598,490,11,0.021649439047846684
1651446674276090549,2,0,0.01724031991755523
1651958287448854984,12,1,0.024855595186852934
1652276492772303808,1,0,0.017416825299832593
1653506655741756936,1,0,0.017416825299832593
1653934498835016075,88,1,0.014626727430587756
1654073014110912492,2,0,0.01724031991755523
1654646482028778341,1,0,0.017416825299832593
1654682074764173140,1,0,0.017416825299832593
1655412656830310505,1,0,0.017416825299832593
1657999470726574835,1,0,0.017416825299832593
1659489263680604608,17,0,0.014965388938429818
1659954601604331687,3,0,0.01706735612163645
1660375205050580740,52,0,0.011442365665772293
1662191551063824086,179,0,0.0061710289119987025
1664057928619924570,70,0,0.0102066585416795
1664369143306778224,2,0,0.01724031991755523
1664780054595142869,1,0,0.017416825299832593
1666258198585602489,1,0,0.017416825299832593
1666942683911550042,2,0,0.01724031991755523
1667691580179670145,5,0,0.016731635303477918
1668325121264079832,24,0,0.014097297354698326
1669685069320566590,6,0,0.016568679465841552
1669836877848389873,109,5,0.032581378134861644
1670458220399245696,6,0,0.016568679465841552
1670589792155153521,5,0,0.016731635303477918
1670960303108570750,3,0,0.01706735612163645
1671249219124235892,118,8,0.04519000234679653
1672477496868197439,108,0,0.008311696566774638
1674192930890194349,33,0,0.013118891281426412
1676218289730121368,1,0,0.017416825299832593
1676595291078294338,4,0,0.016897828377778944
1677376644069845697,67,0,0.010393735429022801
1678498363213418335,9,0,0.016098316363845133
1679222520792436102,2,0,0.01724031991755523
1682192578008899738,15,1,0.024187888065634235
1682457826478669752,1,0,0.017416825299832593
1683343717137076580,18,0,0.014834887320138872
